Asset Name,Modem Id,Date(GMT),GPS LATITUDE (DEGREES),GPS LONGITUDE (DEGREES),FORMAT ID,YEAR,MONTH,DAY (day),HOUR (hr),MINUTE (min),Sea Surface Temperature (ﾰC),Battery Voltage (V),Time Since Last GPS fix (min),GPS reported Signal to Noise ratio (dB),Time to First fix (s),Iridium Transmission Duration (s),Hex Data
BUOY_4,3.00234E+14,10/07/2012 22:00,67.3574,-62.6196,40,2012,7,10,22,0,1.1,14.2,0,48,32,30,2818e5580fff31fffffb87bfc0030058d1e92c433f
BUOY_4,3.00234E+14,10/07/2012 21:00,67.3574,-62.6196,40,2012,7,10,21,0,1.2,14.2,0,48,10,30,2818e5540fff327ffffb87bfc0030058d1e92c173f
BUOY_4,3.00234E+14,10/07/2012 20:00,67.3574,-62.6196,40,2012,7,10,20,0,1.4,14.2,0,48,8,30,2818e5500fff337ffffb87bfc0030058d1e92c133f
BUOY_4,3.00234E+14,10/07/2012 19:00,67.3574,-62.6196,40,2012,7,10,19,0,1.5,14.2,0,48,32,30,2818e54c0fff33fffffb87bfc0030058d1e92c433f
BUOY_4,3.00234E+14,10/07/2012 18:00,67.3576,-62.6196,40,2012,7,10,18,0,1.5,14.2,0,48,10,30,2818e5480fff33fffffb87bfc003005911e92c173f
BUOY_4,3.00234E+14,10/07/2012 17:00,67.3576,-62.6196,40,2012,7,10,17,0,1.7,14.2,0,48,8,30,2818e5440fff34fffffb87bfc003005911e92c133f
BUOY_4,3.00234E+14,10/07/2012 16:00,67.3574,-62.6196,40,2012,7,10,16,0,1.9,14.2,0,48,30,30,2818e5400fff35fffffb87bfc0030058d1e92c3f3f
BUOY_4,3.00234E+14,10/07/2012 15:00,67.3576,-62.6196,40,2012,7,10,15,0,1.8,14.2,0,48,8,30,2818e53c0fff357ffffb87bfc003005911e92c133f
BUOY_4,3.00234E+14,10/07/2012 14:00,67.3576,-62.6196,40,2012,7,10,14,0,1.4,14.2,0,48,6,30,2818e5380fff337ffffb87bfc003005911e92c0f3f
BUOY_4,3.00234E+14,10/07/2012 13:00,67.3574,-62.6196,40,2012,7,10,13,0,1.1,14.2,0,48,30,30,2818e5340fff31fffffb87bfc0030058d1e92c3f3f
BUOY_4,3.00234E+14,10/07/2012 12:00,67.3574,-62.6194,40,2012,7,10,12,0,1,14.2,0,44,10,30,2818e5300fff317ffffb87bfc0030058d1e92e16ff
BUOY_4,3.00234E+14,10/07/2012 11:00,67.3576,-62.6198,40,2012,7,10,11,0,0.9,14.2,0,48,8,30,2818e52c0fff30fffffb87bfc003005911e92a133f
BUOY_4,3.00234E+14,10/07/2012 10:00,67.3576,-62.6196,40,2012,7,10,10,0,0.7,14.2,0,48,30,30,2818e5280fff2ffffffb87bfc003005911e92c3f3f
BUOY_4,3.00234E+14,10/07/2012 9:00,67.3574,-62.6196,40,2012,7,10,9,0,0.6,14.2,0,48,8,30,2818e5240fff2f7ffffb87bfc0030058d1e92c133f
BUOY_4,3.00234E+14,10/07/2012 8:00,67.3574,-62.6196,40,2012,7,10,8,0,0.7,14.2,0,48,8,30,2818e5200fff2ffffffb87bfc0030058d1e92c133f
BUOY_4,3.00234E+14,10/07/2012 7:00,67.3576,-62.6196,40,2012,7,10,7,0,0.7,14.2,0,48,32,53,2818e51c0fff2ffffffb8d7fc003005911e92c433f
BUOY_4,3.00234E+14,10/07/2012 6:00,67.3574,-62.6196,40,2012,7,10,6,0,0.6,14.2,0,48,8,30,2818e5180fff2f7ffffb87bfc0030058d1e92c133f
BUOY_4,3.00234E+14,10/07/2012 5:00,67.3576,-62.6198,40,2012,7,10,5,0,0.7,14.2,0,48,8,30,2818e5140fff2ffffffb87bfc003005911e92a133f
BUOY_4,3.00234E+14,10/07/2012 4:00,67.3576,-62.6196,40,2012,7,10,4,0,0.7,14.2,0,48,32,30,2818e5100fff2ffffffb87bfc003005911e92c433f
BUOY_4,3.00234E+14,10/07/2012 3:00,67.3574,-62.619,40,2012,7,10,3,0,0.8,14.2,0,48,8,30,2818e50c0fff307ffffb87bfc0030058d1e932133f
BUOY_4,3.00234E+14,10/07/2012 2:00,67.3572,-62.6184,40,2012,7,10,2,0,0.9,14.2,0,48,8,30,2818e5080fff30fffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,10/07/2012 1:00,67.3572,-62.6186,40,2012,7,10,1,0,1,14.2,0,48,30,30,2818e5040fff317ffffb87bfc003005891e9363f3f
BUOY_4,3.00234E+14,10/07/2012 0:00,67.3574,-62.619,40,2012,7,10,0,0,1.2,14.2,0,48,10,30,2818e5000fff327ffffb87bfc0030058d1e932173f
BUOY_4,3.00234E+14,09/07/2012 23:00,67.3574,-62.6192,40,2012,7,9,23,0,1.5,14.2,0,48,8,30,2818e4dc0fff33fffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 22:00,67.3574,-62.6192,40,2012,7,9,22,0,1.5,14.2,0,48,30,90,2818e4d80fff33fffffb96bfc0030058d1e9303f3f
BUOY_4,3.00234E+14,09/07/2012 21:00,67.3574,-62.6192,40,2012,7,9,21,0,1.7,14.2,0,48,8,30,2818e4d40fff34fffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 20:00,67.3574,-62.6192,40,2012,7,9,20,0,1.7,14.2,0,48,8,100,2818e4d00fff34fffffb993fc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 19:00,67.3574,-62.6192,40,2012,7,9,19,0,1.7,14.2,0,48,8,30,2818e4cc0fff34fffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 18:00,67.3574,-62.6192,40,2012,7,9,18,0,2,14.2,0,48,32,30,2818e4c80fff367ffffb87bfc0030058d1e930433f
BUOY_4,3.00234E+14,09/07/2012 17:00,67.3574,-62.6192,40,2012,7,9,17,0,2.2,14.2,0,48,8,30,2818e4c40fff377ffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 16:00,67.3574,-62.6192,40,2012,7,9,16,0,2.1,14.2,0,48,8,30,2818e4c00fff36fffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 15:00,67.3574,-62.6192,40,2012,7,9,15,0,1.4,14.2,0,48,32,30,2818e4bc0fff337ffffb87bfc0030058d1e930433f
BUOY_4,3.00234E+14,09/07/2012 14:00,67.3574,-62.6192,40,2012,7,9,14,0,1.1,14.2,0,48,8,30,2818e4b80fff31fffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 13:00,67.3574,-62.6192,40,2012,7,9,13,0,1,14.2,0,48,8,30,2818e4b40fff317ffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 12:00,67.3574,-62.6192,40,2012,7,9,12,0,1,14.2,0,48,32,30,2818e4b00fff317ffffb87bfc0030058d1e930433f
BUOY_4,3.00234E+14,09/07/2012 11:00,67.3574,-62.6194,40,2012,7,9,11,0,0.8,14.2,0,48,10,30,2818e4ac0fff307ffffb87bfc0030058d1e92e173f
BUOY_4,3.00234E+14,09/07/2012 10:00,67.3574,-62.6192,40,2012,7,9,10,0,0.7,14.2,0,48,6,43,2818e4a80fff2ffffffb8affc0030058d1e9300f3f
BUOY_4,3.00234E+14,09/07/2012 9:00,67.3574,-62.6192,40,2012,7,9,9,0,0.6,14.2,0,48,30,30,2818e4a40fff2f7ffffb87bfc0030058d1e9303f3f
BUOY_4,3.00234E+14,09/07/2012 8:00,67.3574,-62.6192,40,2012,7,9,8,0,0.6,14.2,0,48,6,30,2818e4a00fff2f7ffffb87bfc0030058d1e9300f3f
BUOY_4,3.00234E+14,09/07/2012 7:00,67.3574,-62.6192,40,2012,7,9,7,0,0.6,14.2,0,48,8,30,2818e49c0fff2f7ffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 6:00,67.3574,-62.6192,40,2012,7,9,6,0,0.6,14.2,0,48,30,30,2818e4980fff2f7ffffb87bfc0030058d1e9303f3f
BUOY_4,3.00234E+14,09/07/2012 5:00,67.3574,-62.6194,40,2012,7,9,5,0,0.6,14.2,0,48,8,30,2818e4940fff2f7ffffb87bfc0030058d1e92e133f
BUOY_4,3.00234E+14,09/07/2012 4:00,67.3574,-62.6192,40,2012,7,9,4,0,0.7,14.2,0,48,8,30,2818e4900fff2ffffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 3:00,67.3574,-62.6192,40,2012,7,9,3,0,0.8,14.2,0,48,8,30,2818e48c0fff307ffffb87bfc0030058d1e930133f
BUOY_4,3.00234E+14,09/07/2012 2:00,67.3574,-62.6192,40,2012,7,9,2,0,0.9,14.2,0,48,32,30,2818e4880fff30fffffb87bfc0030058d1e930433f
BUOY_4,3.00234E+14,09/07/2012 1:00,67.3572,-62.6184,40,2012,7,9,1,0,1,14.2,0,48,8,30,2818e4840fff317ffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,09/07/2012 0:00,67.3572,-62.6174,40,2012,7,9,0,0,1,14.2,0,48,8,30,2818e4800fff317ffffb87bfc003005891e942133f
BUOY_4,3.00234E+14,08/07/2012 23:00,67.3572,-62.6174,40,2012,7,8,23,0,1.2,14.2,0,48,32,30,2818e45c0fff327ffffb87bfc003005891e942433f
BUOY_4,3.00234E+14,08/07/2012 22:00,67.3572,-62.6174,40,2012,7,8,22,0,1.3,14.2,0,48,8,30,2818e4580fff32fffffb87bfc003005891e942133f
BUOY_4,3.00234E+14,08/07/2012 21:00,67.3572,-62.6174,40,2012,7,8,21,0,1.6,14.2,0,48,8,94,2818e4540fff347ffffb97bfc003005891e942133f
BUOY_4,3.00234E+14,08/07/2012 20:00,67.3572,-62.6174,40,2012,7,8,20,0,1.7,14.2,0,48,30,30,2818e4500fff34fffffb87bfc003005891e9423f3f
BUOY_4,3.00234E+14,08/07/2012 19:00,67.357,-62.6174,40,2012,7,8,19,0,1.6,14.2,0,48,12,30,2818e44c0fff347ffffb87bfc003005851e9421b3f
BUOY_4,3.00234E+14,08/07/2012 18:00,67.357,-62.6174,40,2012,7,8,18,0,1.8,14.2,0,48,6,30,2818e4480fff357ffffb87bfc003005851e9420f3f
BUOY_4,3.00234E+14,08/07/2012 17:00,67.3572,-62.6174,40,2012,7,8,17,0,1.8,14.2,0,48,8,30,2818e4440fff357ffffb87bfc003005891e942133f
BUOY_4,3.00234E+14,08/07/2012 16:00,67.3572,-62.6174,40,2012,7,8,16,0,1.6,14.2,0,48,30,30,2818e4400fff347ffffb87bfc003005891e9423f3f
BUOY_4,3.00234E+14,08/07/2012 15:00,67.3572,-62.6174,40,2012,7,8,15,0,1.4,14.2,0,48,8,30,2818e43c0fff337ffffb87bfc003005891e942133f
BUOY_4,3.00234E+14,08/07/2012 14:00,67.3572,-62.617,40,2012,7,8,14,0,1.4,14.2,0,48,8,30,2818e4380fff337ffffb87bfc003005891e946133f
BUOY_4,3.00234E+14,08/07/2012 13:00,67.3572,-62.6148,40,2012,7,8,13,0,1.3,14.2,0,48,32,30,2818e4340fff32fffffb87bfc003005891e95c433f
BUOY_4,3.00234E+14,08/07/2012 12:00,67.3576,-62.6134,40,2012,7,8,12,0,1.1,14.2,0,48,10,30,2818e4300fff31fffffb87bfc003005911e96a173f
BUOY_4,3.00234E+14,08/07/2012 11:00,67.3574,-62.614,40,2012,7,8,11,0,1,14.2,0,48,8,30,2818e42c0fff317ffffb87bfc0030058d1e964133f
BUOY_4,3.00234E+14,08/07/2012 10:00,67.3572,-62.6172,40,2012,7,8,10,0,0.9,14.2,0,48,32,30,2818e4280fff30fffffb87bfc003005891e944433f
BUOY_4,3.00234E+14,08/07/2012 9:00,67.3572,-62.6184,40,2012,7,8,9,0,0.8,14.2,0,48,8,30,2818e4240fff307ffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,08/07/2012 8:00,67.3572,-62.6184,40,2012,7,8,8,0,0.8,14.2,0,48,8,30,2818e4200fff307ffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,08/07/2012 7:00,67.3572,-62.6184,40,2012,7,8,7,0,0.8,14.2,0,48,32,30,2818e41c0fff307ffffb87bfc003005891e938433f
BUOY_4,3.00234E+14,08/07/2012 6:00,67.3572,-62.6186,40,2012,7,8,6,0,0.7,14.2,0,48,8,30,2818e4180fff2ffffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,08/07/2012 5:00,67.3572,-62.6186,40,2012,7,8,5,0,0.7,14.2,0,48,6,30,2818e4140fff2ffffffb87bfc003005891e9360f3f
BUOY_4,3.00234E+14,08/07/2012 4:00,67.3572,-62.6184,40,2012,7,8,4,0,0.8,14.2,0,48,30,30,2818e4100fff307ffffb87bfc003005891e9383f3f
BUOY_4,3.00234E+14,08/07/2012 3:00,67.3572,-62.6184,40,2012,7,8,3,0,0.9,14.2,0,48,8,30,2818e40c0fff30fffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,08/07/2012 2:00,67.3572,-62.6184,40,2012,7,8,2,0,1.1,14.2,0,48,8,30,2818e4080fff31fffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,08/07/2012 1:00,67.3572,-62.6186,40,2012,7,8,1,0,1.4,14.2,0,48,30,30,2818e4040fff337ffffb87bfc003005891e9363f3f
BUOY_4,3.00234E+14,08/07/2012 0:00,67.3572,-62.6184,40,2012,7,8,0,0,1.6,14.2,0,48,8,30,2818e4000fff347ffffb87bfc003005891e938133f
BUOY_4,3.00234E+14,07/07/2012 23:00,67.3572,-62.6186,40,2012,7,7,23,0,1.7,14.2,0,48,8,30,2818e3dc0fff34fffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,07/07/2012 22:00,67.3572,-62.6188,40,2012,7,7,22,0,1.6,14.2,0,48,32,30,2818e3d80fff347ffffb87bfc003005891e934433f
BUOY_4,3.00234E+14,07/07/2012 21:00,67.3572,-62.6186,40,2012,7,7,21,0,1.9,14.2,0,48,8,30,2818e3d40fff35fffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,07/07/2012 20:00,67.3572,-62.6188,40,2012,7,7,20,0,1.9,14.2,0,48,8,30,2818e3d00fff35fffffb87bfc003005891e934133f
BUOY_4,3.00234E+14,07/07/2012 19:00,67.3574,-62.6188,40,2012,7,7,19,0,2.2,14.2,0,48,8,30,2818e3cc0fff377ffffb87bfc0030058d1e934133f
BUOY_4,3.00234E+14,07/07/2012 18:00,67.3572,-62.6188,40,2012,7,7,18,0,2.2,14.2,0,48,32,30,2818e3c80fff377ffffb87bfc003005891e934433f
BUOY_4,3.00234E+14,07/07/2012 17:00,67.3574,-62.6186,40,2012,7,7,17,0,2.1,14.2,0,48,8,30,2818e3c40fff36fffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 16:00,67.3572,-62.6188,40,2012,7,7,16,0,2.1,14.2,0,48,8,30,2818e3c00fff36fffffb87bfc003005891e934133f
BUOY_4,3.00234E+14,07/07/2012 15:00,67.3572,-62.6186,40,2012,7,7,15,0,1.8,14.2,0,48,32,30,2818e3bc0fff357ffffb87bfc003005891e936433f
BUOY_4,3.00234E+14,07/07/2012 14:00,67.3574,-62.6188,40,2012,7,7,14,0,1.4,14.2,0,48,10,30,2818e3b80fff337ffffb87bfc0030058d1e934173f
BUOY_4,3.00234E+14,07/07/2012 13:00,67.3574,-62.6188,40,2012,7,7,13,0,1.2,14.2,0,48,6,30,2818e3b40fff327ffffb87bfc0030058d1e9340f3f
BUOY_4,3.00234E+14,07/07/2012 12:00,67.3572,-62.6168,40,2012,7,7,12,0,1,14.2,0,48,30,30,2818e3b00fff317ffffb87bfc003005891e9483f3f
BUOY_4,3.00234E+14,07/07/2012 11:00,67.3572,-62.6172,40,2012,7,7,11,0,0.9,14.2,0,48,8,30,2818e3ac0fff30fffffb87bfc003005891e944133f
BUOY_4,3.00234E+14,07/07/2012 10:00,67.3574,-62.6186,40,2012,7,7,10,0,0.8,14.2,0,48,8,30,2818e3a80fff307ffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 9:00,67.3574,-62.6186,40,2012,7,7,9,0,0.7,14.2,0,48,8,30,2818e3a40fff2ffffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 8:00,67.3574,-62.6186,40,2012,7,7,8,0,0.7,14.2,0,48,30,30,2818e3a00fff2ffffffb87bfc0030058d1e9363f3f
BUOY_4,3.00234E+14,07/07/2012 7:00,67.3574,-62.6186,40,2012,7,7,7,0,0.7,14.2,0,48,8,59,2818e39c0fff2ffffffb8effc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 6:00,67.3574,-62.6186,40,2012,7,7,6,0,0.7,14.2,0,48,8,30,2818e3980fff2ffffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 5:00,67.3574,-62.6186,40,2012,7,7,5,0,0.7,14.2,0,48,32,30,2818e3940fff2ffffffb87bfc0030058d1e936433f
BUOY_4,3.00234E+14,07/07/2012 4:00,67.3574,-62.6186,40,2012,7,7,4,0,0.8,14.2,0,48,8,30,2818e3900fff307ffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 3:00,67.3574,-62.6186,40,2012,7,7,3,0,0.9,14.2,0,48,8,30,2818e38c0fff30fffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 2:00,67.3574,-62.6186,40,2012,7,7,2,0,1.1,14.2,0,48,32,30,2818e3880fff31fffffb87bfc0030058d1e936433f
BUOY_4,3.00234E+14,07/07/2012 1:00,67.3574,-62.6186,40,2012,7,7,1,0,1.4,14.2,0,48,8,30,2818e3840fff337ffffb87bfc0030058d1e936133f
BUOY_4,3.00234E+14,07/07/2012 0:00,67.3572,-62.6188,40,2012,7,7,0,0,1.8,14.2,0,48,8,30,2818e3800fff357ffffb87bfc003005891e934133f
BUOY_4,3.00234E+14,06/07/2012 23:00,67.3572,-62.6186,40,2012,7,6,23,0,2.5,14.2,0,48,8,30,2818e35c0fff38fffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 22:00,67.3572,-62.6186,40,2012,7,6,22,0,2.9,14.2,0,48,30,30,2818e3580fff3afffffb87bfc003005891e9363f3f
BUOY_4,3.00234E+14,06/07/2012 21:00,67.3572,-62.6186,40,2012,7,6,21,0,2.8,14.2,0,48,8,30,2818e3540fff3a7ffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 20:00,67.3572,-62.6186,40,2012,7,6,20,0,2.9,14.2,0,48,6,30,2818e3500fff3afffffb87bfc003005891e9360f3f
BUOY_4,3.00234E+14,06/07/2012 19:00,67.3572,-62.6186,40,2012,7,6,19,0,3.4,14.2,0,48,30,30,2818e34c0fff3d7ffffb87bfc003005891e9363f3f
BUOY_4,3.00234E+14,06/07/2012 18:00,67.3572,-62.6186,40,2012,7,6,18,0,3.6,14.2,0,48,8,30,2818e3480fff3e7ffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 17:00,67.3572,-62.6186,40,2012,7,6,17,0,3.3,14.2,0,48,8,30,2818e3440fff3cfffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 16:00,67.3572,-62.6186,40,2012,7,6,16,0,3.2,14.2,0,48,30,30,2818e3400fff3c7ffffb87bfc003005891e9363f3f
BUOY_4,3.00234E+14,06/07/2012 15:00,67.3572,-62.6186,40,2012,7,6,15,0,3.1,14.2,0,48,8,30,2818e33c0fff3bfffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 14:00,67.3572,-62.6186,40,2012,7,6,14,0,2.7,14.2,0,48,8,30,2818e3380fff39fffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 13:00,67.3572,-62.6186,40,2012,7,6,13,0,2,14.2,0,48,8,30,2818e3340fff367ffffb87bfc003005891e936133f
BUOY_4,3.00234E+14,06/07/2012 12:00,67.357,-62.6176,40,2012,7,6,12,0,1.8,14.2,0,48,32,30,2818e3300fff357ffffb87bfc003005851e940433f
BUOY_4,3.00234E+14,06/07/2012 11:00,67.3574,-62.6138,40,2012,7,6,11,0,1.5,14.2,0,48,8,30,2818e32c0fff33fffffb87bfc0030058d1e966133f
BUOY_4,3.00234E+14,06/07/2012 10:00,67.3578,-62.6122,40,2012,7,6,10,0,1,14.2,0,48,8,44,2818e3280fff317ffffb8b3fc003005951e976133f
BUOY_4,3.00234E+14,06/07/2012 9:00,67.3588,-62.6114,40,2012,7,6,9,0,0.8,14.2,0,48,32,30,2818e3240fff307ffffb87bfc003005a91e97e433f
BUOY_4,3.00234E+14,06/07/2012 8:00,67.3578,-62.615,40,2012,7,6,8,0,0.7,14.2,0,48,10,30,2818e3200fff2ffffffb87bfc003005951e95a173f
BUOY_4,3.00234E+14,06/07/2012 7:00,67.3578,-62.6172,40,2012,7,6,7,0,0.7,14.2,0,48,8,30,2818e31c0fff2ffffffb87bfc003005951e944133f
BUOY_4,3.00234E+14,06/07/2012 6:00,67.3578,-62.6172,40,2012,7,6,6,0,0.7,14.2,0,48,30,30,2818e3180fff2ffffffb87bfc003005951e9443f3f
BUOY_4,3.00234E+14,06/07/2012 5:00,67.3578,-62.6174,40,2012,7,6,5,0,0.7,14.2,0,48,10,30,2818e3140fff2ffffffb87bfc003005951e942173f
BUOY_4,3.00234E+14,06/07/2012 4:00,67.3578,-62.6172,40,2012,7,6,4,0,0.7,14.2,0,48,6,30,2818e3100fff2ffffffb87bfc003005951e9440f3f
BUOY_4,3.00234E+14,06/07/2012 3:00,67.3578,-62.6172,40,2012,7,6,3,0,0.7,14.2,0,48,6,30,2818e30c0fff2ffffffb87bfc003005951e9440f3f
BUOY_4,3.00234E+14,06/07/2012 2:00,67.3578,-62.6172,40,2012,7,6,2,0,0.8,14.2,0,48,30,30,2818e3080fff307ffffb87bfc003005951e9443f3f
BUOY_4,3.00234E+14,06/07/2012 1:00,67.3578,-62.6172,40,2012,7,6,1,0,1,14.2,0,48,8,30,2818e3040fff317ffffb87bfc003005951e944133f
BUOY_4,3.00234E+14,06/07/2012 0:00,67.3576,-62.6172,40,2012,7,6,0,0,1.2,14.2,0,48,8,30,2818e3000fff327ffffb87bfc003005911e944133f
BUOY_4,3.00234E+14,05/07/2012 23:00,67.3578,-62.6172,40,2012,7,5,23,0,1.3,14.2,0,48,8,30,2818e2dc0fff32fffffb87bfc003005951e944133f
BUOY_4,3.00234E+14,05/07/2012 22:00,67.3576,-62.6164,40,2012,7,5,22,0,1.5,14.2,0,48,32,30,2818e2d80fff33fffffb87bfc003005911e94c433f
BUOY_4,3.00234E+14,05/07/2012 21:00,67.3574,-62.6162,40,2012,7,5,21,0,1.7,14.2,0,48,12,119,2818e2d40fff34fffffb9dffc0030058d1e94e1b3f
BUOY_4,3.00234E+14,05/07/2012 20:00,67.3576,-62.6164,40,2012,7,5,20,0,1.9,14.2,0,48,8,30,2818e2d00fff35fffffb87bfc003005911e94c133f
BUOY_4,3.00234E+14,05/07/2012 19:00,67.3576,-62.6162,40,2012,7,5,19,0,2.3,14.2,0,48,32,30,2818e2cc0fff37fffffb87bfc003005911e94e433f
BUOY_4,3.00234E+14,05/07/2012 18:00,67.3576,-62.6162,40,2012,7,5,18,0,2.4,14.2,0,48,8,30,2818e2c80fff387ffffb87bfc003005911e94e133f
BUOY_4,3.00234E+14,05/07/2012 17:00,67.3578,-62.6162,40,2012,7,5,17,0,2.4,14.2,0,48,10,30,2818e2c40fff387ffffb87bfc003005951e94e173f
BUOY_4,3.00234E+14,05/07/2012 16:00,67.3576,-62.6164,40,2012,7,5,16,0,2,14.2,0,48,32,30,2818e2c00fff367ffffb87bfc003005911e94c433f
BUOY_4,3.00234E+14,05/07/2012 15:00,67.3578,-62.6164,40,2012,7,5,15,0,2.1,14.2,0,48,8,30,2818e2bc0fff36fffffb87bfc003005951e94c133f
BUOY_4,3.00234E+14,05/07/2012 14:00,67.3576,-62.6164,40,2012,7,5,14,0,2,14.2,0,48,8,30,2818e2b80fff367ffffb87bfc003005911e94c133f
BUOY_4,3.00234E+14,05/07/2012 13:00,67.3576,-62.6164,40,2012,7,5,13,0,1.6,14.2,0,48,30,30,2818e2b40fff347ffffb87bfc003005911e94c3f3f
BUOY_4,3.00234E+14,05/07/2012 12:00,67.3576,-62.6164,40,2012,7,5,12,0,1.3,14.2,0,48,6,30,2818e2b00fff32fffffb87bfc003005911e94c0f3f
BUOY_4,3.00234E+14,05/07/2012 11:00,67.3576,-62.6158,40,2012,7,5,11,0,1.2,14.2,0,48,6,30,2818e2ac0fff327ffffb87bfc003005911e9520f3f
BUOY_4,3.00234E+14,05/07/2012 10:00,67.3584,-62.6126,40,2012,7,5,10,0,1,14.2,0,48,30,30,2818e2a80fff317ffffb87bfc003005a11e9723f3f
BUOY_4,3.00234E+14,05/07/2012 9:00,67.3588,-62.6116,40,2012,7,5,9,0,0.8,14.2,0,48,8,30,2818e2a40fff307ffffb87bfc003005a91e97c133f
BUOY_4,3.00234E+14,05/07/2012 8:00,67.3586,-62.6122,40,2012,7,5,8,0,0.7,14.2,0,48,8,30,2818e2a00fff2ffffffb87bfc003005a51e976133f
BUOY_4,3.00234E+14,05/07/2012 7:00,67.3578,-62.6154,40,2012,7,5,7,0,0.7,14.2,0,48,8,30,2818e29c0fff2ffffffb87bfc003005951e956133f
BUOY_4,3.00234E+14,05/07/2012 6:00,67.3578,-62.616,40,2012,7,5,6,0,0.7,14.2,0,48,32,30,2818e2980fff2ffffffb87bfc003005951e950433f
BUOY_4,3.00234E+14,05/07/2012 5:00,67.3578,-62.616,40,2012,7,5,5,0,0.7,14.2,0,48,8,30,2818e2940fff2ffffffb87bfc003005951e950133f
BUOY_4,3.00234E+14,05/07/2012 4:00,67.3578,-62.616,40,2012,7,5,4,0,0.7,14.2,0,48,8,30,2818e2900fff2ffffffb87bfc003005951e950133f
BUOY_4,3.00234E+14,05/07/2012 3:00,67.3578,-62.616,40,2012,7,5,3,0,0.8,14.2,0,48,8,30,2818e28c0fff307ffffb87bfc003005951e950133f
BUOY_4,3.00234E+14,05/07/2012 2:00,67.3578,-62.616,40,2012,7,5,2,0,0.9,14.2,0,48,32,30,2818e2880fff30fffffb87bfc003005951e950433f
BUOY_4,3.00234E+14,05/07/2012 1:00,67.3578,-62.616,40,2012,7,5,1,0,1.1,14.2,0,48,10,30,2818e2840fff31fffffb87bfc003005951e950173f
BUOY_4,3.00234E+14,05/07/2012 0:00,67.3578,-62.616,40,2012,7,5,0,0,1.2,14.2,0,48,8,30,2818e2800fff327ffffb87bfc003005951e950133f
BUOY_4,3.00234E+14,04/07/2012 23:00,67.3578,-62.616,40,2012,7,4,23,0,1.4,14.2,0,48,8,30,2818e25c0fff337ffffb87bfc003005951e950133f
BUOY_4,3.00234E+14,04/07/2012 22:00,67.3578,-62.616,40,2012,7,4,22,0,1.7,14.2,0,48,30,30,2818e2580fff34fffffb87bfc003005951e9503f3f
BUOY_4,3.00234E+14,04/07/2012 21:00,67.3578,-62.6158,40,2012,7,4,21,0,2,14.2,0,48,8,30,2818e2540fff367ffffb87bfc003005951e952133f
BUOY_4,3.00234E+14,04/07/2012 20:00,67.3578,-62.616,40,2012,7,4,20,0,2,14.2,0,48,6,30,2818e2500fff367ffffb87bfc003005951e9500f3f
BUOY_4,3.00234E+14,04/07/2012 19:00,67.3578,-62.6158,40,2012,7,4,19,0,2.4,14.2,0,48,30,30,2818e24c0fff387ffffb87bfc003005951e9523f3f
BUOY_4,3.00234E+14,04/07/2012 18:00,67.3578,-62.616,40,2012,7,4,18,0,2.3,14.2,0,48,6,30,2818e2480fff37fffffb87bfc003005951e9500f3f
BUOY_4,3.00234E+14,04/07/2012 17:00,67.3578,-62.6158,40,2012,7,4,17,0,2.2,14.2,0,48,8,30,2818e2440fff377ffffb87bfc003005951e952133f
