"UTC date/time","Unix UTC timestamp","lat","lon","callsign","wind from","knots","gust","barometer","air temp","dew point","water temp"
"2012-Jan-12 1140", 1326368400, 69.620000, -65.843000, 47559, NULL, NULL, NULL, 1003, NULL, NULL, NULL
"2012-Jan-12 1115", 1326366900, 69.620000, -65.843000, 47559, NULL, NULL, NULL, 1003.3, NULL, NULL, NULL
"2012-Jan-12 1108", 1326366480, 69.616000, -65.844000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0958", 1326362280, 69.620000, -65.842000, 47559, NULL, NULL, NULL, 1003.3, NULL, NULL, NULL
"2012-Jan-12 0900", 1326358800, 69.617000, -65.830000, 47559, NULL, NULL, NULL, 1003.7, NULL, NULL, NULL
"2012-Jan-12 0857", 1326358620, 69.617000, -65.830000, 47559, NULL, NULL, NULL, 1003.7, NULL, NULL, NULL
"2012-Jan-12 0848", 1326358080, 69.619000, -65.833000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-12 0822", 1326356520, 69.618000, -65.837000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-12 0818", 1326356280, 69.618000, -65.835000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-12 0720", 1326352800, 69.619000, -65.845000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0717", 1326352620, 69.620000, -65.845000, 47559, NULL, NULL, NULL, 1004, NULL, NULL, NULL
"2012-Jan-12 0702", 1326351720, 69.621000, -65.848000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0641", 1326350460, 69.621000, -65.848000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0639", 1326350340, 69.621000, -65.848000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-12 0537", 1326346620, 69.621000, -65.836000, 47559, NULL, NULL, NULL, 1003.7, NULL, NULL, NULL
"2012-Jan-12 0459", 1326344340, 69.626000, -65.809000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0458", 1326344280, 69.626000, -65.809000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0456", 1326344160, 69.618000, -65.849000, 47559, NULL, NULL, NULL, 1004.2, NULL, NULL, NULL
"2012-Jan-12 0237", 1326335820, 69.619000, -65.837000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0232", 1326335520, 69.619000, -65.837000, 47559, NULL, NULL, NULL, 1004.6, NULL, NULL, NULL
"2012-Jan-12 0224", 1326335040, 69.619000, -65.837000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0101", 1326330060, 69.619000, -65.837000, 47559, NULL, NULL, NULL, 1004.6, NULL, NULL, NULL
"2012-Jan-12 0053", 1326329580, 69.619000, -65.837000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0052", 1326329520, 69.620000, -65.847000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-12 0050", 1326329400, 69.620000, -65.847000, 47559, NULL, NULL, NULL, 1004.8, NULL, NULL, NULL
"2012-Jan-12 0046", 1326329160, 69.620000, -65.853000, 47559, NULL, NULL, NULL, 1004.8, NULL, NULL, NULL
"2012-Jan-12 0008", 1326326880, 69.620000, -65.853000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 2319", 1326323940, 69.620000, -65.853000, 47559, NULL, NULL, NULL, 1004.8, NULL, NULL, NULL
"2012-Jan-11 2310", 1326323400, 69.619000, -65.830000, 47559, NULL, NULL, NULL, 1004.8, NULL, NULL, NULL
"2012-Jan-11 2304", 1326323040, 69.619000, -65.830000, 47559, NULL, NULL, NULL, 1004.8, NULL, NULL, NULL
"2012-Jan-11 2226", 1326320760, 69.619000, -65.830000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 2225", 1326320700, 69.619000, -65.830000, 47559, NULL, NULL, NULL, 1004.6, NULL, NULL, NULL
"2012-Jan-11 2136", 1326317760, 69.619000, -65.830000, 47559, NULL, NULL, NULL, 1004.5, NULL, NULL, NULL
"2012-Jan-11 2133", 1326317580, 69.620000, -65.824000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 2130", 1326317400, 69.620000, -65.824000, 47559, NULL, NULL, NULL, 1004.5, NULL, NULL, NULL
"2012-Jan-11 2119", 1326316740, 69.620000, -65.824000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 2052", 1326315120, 69.621000, -65.844000, 47559, NULL, NULL, NULL, 1004, NULL, NULL, NULL
"2012-Jan-11 2047", 1326314820, 69.620000, -65.824000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 2044", 1326314640, 69.621000, -65.844000, 47559, NULL, NULL, NULL, 1004, NULL, NULL, NULL
"2012-Jan-11 2041", 1326314460, 69.613000, -65.843000, 47559, NULL, NULL, NULL, 1004, NULL, NULL, NULL
"2012-Jan-11 2010", 1326312600, 69.613000, -65.843000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-11 1950", 1326311400, 69.613000, -65.843000, 47559, NULL, NULL, NULL, 1003.7, NULL, NULL, NULL
"2012-Jan-11 1942", 1326310920, 69.627000, -65.843000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1913", 1326309180, 69.627000, -65.843000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-11 1907", 1326308820, 69.626000, -65.832000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-11 1832", 1326306720, 69.626000, -65.832000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-11 1828", 1326306480, 69.622000, -65.816000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-11 1823", 1326306180, 69.622000, -65.816000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-11 1816", 1326305760, 69.614000, -65.846000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-11 1808", 1326305280, 69.622000, -65.816000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-11 1804", 1326305040, 69.622000, -65.816000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1730", 1326303000, 69.622000, -65.816000, 47559, NULL, NULL, NULL, 1003, NULL, NULL, NULL
"2012-Jan-11 1651", 1326300660, 69.620000, -65.816000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-11 1643", 1326300180, 69.617000, -65.829000, 47559, NULL, NULL, NULL, 1003.3, NULL, NULL, NULL
"2012-Jan-11 1637", 1326299820, 69.616000, -65.841000, 47559, NULL, NULL, NULL, 1003.3, NULL, NULL, NULL
"2012-Jan-11 1631", 1326299460, 69.617000, -65.829000, 47559, NULL, NULL, NULL, 1003.4, NULL, NULL, NULL
"2012-Jan-11 1629", 1326299340, 69.615000, -65.845000, 47559, NULL, NULL, NULL, 1003.3, NULL, NULL, NULL
"2012-Jan-11 1626", 1326299160, 69.617000, -65.829000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1551", 1326297060, 69.615000, -65.845000, 47559, NULL, NULL, NULL, 1003.4, NULL, NULL, NULL
"2012-Jan-11 1550", 1326297000, 69.615000, -65.845000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1542", 1326296520, 69.616000, -65.848000, 47559, NULL, NULL, NULL, 1003.4, NULL, NULL, NULL
"2012-Jan-11 1510", 1326294600, 69.616000, -65.848000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-11 1503", 1326294180, 69.621000, -65.849000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-11 1457", 1326293820, 69.616000, -65.848000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-11 1452", 1326293520, 69.621000, -65.849000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-11 1445", 1326293100, 69.621000, -65.849000, 47559, NULL, NULL, NULL, 1004, NULL, NULL, NULL
"2012-Jan-11 1411", 1326291060, 69.616000, -65.828000, 47559, NULL, NULL, NULL, 1004, NULL, NULL, NULL
"2012-Jan-11 1402", 1326290520, 69.621000, -65.828000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1330", 1326288600, 69.621000, -65.828000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-11 1323", 1326288180, 69.620000, -65.826000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1315", 1326287700, 69.619000, -65.850000, 47559, NULL, NULL, NULL, 1003.7, NULL, NULL, NULL
"2012-Jan-11 1309", 1326287340, 69.620000, -65.826000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1306", 1326287160, 69.620000, -65.826000, 47559, NULL, NULL, NULL, 1003.7, NULL, NULL, NULL
"2012-Jan-11 1233", 1326285180, 69.624000, -65.841000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1231", 1326285060, 69.622000, -65.834000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-11 1152", 1326282720, 69.622000, -65.834000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1150", 1326282600, 69.622000, -65.815000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-11 1146", 1326282360, 69.622000, -65.834000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1127", 1326281220, 69.622000, -65.815000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1126", 1326281160, 69.622000, -65.815000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1124", 1326281040, 69.626000, -65.844000, 47559, NULL, NULL, NULL, 1004.3, NULL, NULL, NULL
"2012-Jan-11 1052", 1326279120, 69.626000, -65.844000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1051", 1326279060, 69.627000, -65.858000, 47559, NULL, NULL, NULL, 1004.3, NULL, NULL, NULL
"2012-Jan-11 1048", 1326278880, 69.626000, -65.844000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 1008", 1326276480, 69.627000, -65.858000, 47559, NULL, NULL, NULL, 1004.9, NULL, NULL, NULL
"2012-Jan-11 0909", 1326272940, 69.621000, -65.816000, 47559, NULL, NULL, NULL, 1005.1, NULL, NULL, NULL
"2012-Jan-11 0900", 1326272400, 69.621000, -65.816000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0830", 1326270600, 69.621000, -65.816000, 47559, NULL, NULL, NULL, 1005.4, NULL, NULL, NULL
"2012-Jan-11 0547", 1326260820, 69.619000, -65.823000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0546", 1326260760, 69.620000, -65.820000, 47559, NULL, NULL, NULL, 1006.4, NULL, NULL, NULL
"2012-Jan-11 0511", 1326258660, 69.620000, -65.820000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0508", 1326258480, 69.620000, -65.820000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-11 0433", 1326256380, 69.620000, -65.855000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0320", 1326252000, 69.620000, -65.855000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0303", 1326250980, 69.611000, -65.870000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0254", 1326250440, 69.620000, -65.855000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-11 0239", 1326249540, 69.611000, -65.870000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0124", 1326245040, 69.648000, -65.888000, 47559, NULL, NULL, NULL, 1006.6, NULL, NULL, NULL
"2012-Jan-11 0118", 1326244680, 69.648000, -65.888000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-11 0110", 1326244200, 69.611000, -65.870000, 47559, NULL, NULL, NULL, 1006.6, NULL, NULL, NULL
"2012-Jan-11 0101", 1326243660, 69.648000, -65.888000, 47559, NULL, NULL, NULL, 1006.6, NULL, NULL, NULL
"2012-Jan-11 0055", 1326243300, 69.625000, -65.820000, 47559, NULL, NULL, NULL, 1006.6, NULL, NULL, NULL
"2012-Jan-10 2344", 1326239040, 69.625000, -65.820000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-10 2333", 1326238380, 69.618000, -65.826000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 2330", 1326238200, 69.625000, -65.820000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-10 2321", 1326237660, 69.618000, -65.826000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-10 2316", 1326237360, 69.618000, -65.826000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-10 2249", 1326235740, 69.618000, -65.826000, 47559, NULL, NULL, NULL, 1006.7, NULL, NULL, NULL
"2012-Jan-10 2157", 1326232620, 69.624000, -65.820000, 47559, NULL, NULL, NULL, 1006.6, NULL, NULL, NULL
"2012-Jan-10 2148", 1326232080, 69.624000, -65.820000, 47559, NULL, NULL, NULL, 1006.6, NULL, NULL, NULL
"2012-Jan-10 2138", 1326231480, 69.624000, -65.820000, 47559, NULL, NULL, NULL, 1006.3, NULL, NULL, NULL
"2012-Jan-10 2109", 1326229740, 69.619000, -65.841000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 2106", 1326229560, 69.606000, -65.833000, 47559, NULL, NULL, NULL, 1006, NULL, NULL, NULL
"2012-Jan-10 2103", 1326229380, 69.606000, -65.833000, 47559, NULL, NULL, NULL, 1006, NULL, NULL, NULL
"2012-Jan-10 2022", 1326226920, 69.606000, -65.833000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 2000", 1326225600, 69.606000, -65.833000, 47559, NULL, NULL, NULL, 1005.8, NULL, NULL, NULL
"2012-Jan-10 1933", 1326223980, 69.619000, -65.811000, 47559, NULL, NULL, NULL, 1005.7, NULL, NULL, NULL
"2012-Jan-10 1925", 1326223500, 69.619000, -65.811000, 47559, NULL, NULL, NULL, 1005.7, NULL, NULL, NULL
"2012-Jan-10 1919", 1326223140, 69.619000, -65.811000, 47559, NULL, NULL, NULL, 1005.5, NULL, NULL, NULL
"2012-Jan-10 1844", 1326221040, 69.619000, -65.811000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1840", 1326220800, 69.619000, -65.811000, 47559, NULL, NULL, NULL, 1005.5, NULL, NULL, NULL
"2012-Jan-10 1838", 1326220680, 69.616000, -65.847000, 47559, NULL, NULL, NULL, 1005.4, NULL, NULL, NULL
"2012-Jan-10 1835", 1326220500, 69.616000, -65.821000, 47559, NULL, NULL, NULL, 1005.4, NULL, NULL, NULL
"2012-Jan-10 1829", 1326220140, 69.616000, -65.847000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1822", 1326219720, 69.616000, -65.847000, 47559, NULL, NULL, NULL, 1005.4, NULL, NULL, NULL
"2012-Jan-10 1751", 1326217860, 69.606000, -65.834000, 47559, NULL, NULL, NULL, 1005.4, NULL, NULL, NULL
"2012-Jan-10 1740", 1326217200, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.2, NULL, NULL, NULL
"2012-Jan-10 1737", 1326217020, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.2, NULL, NULL, NULL
"2012-Jan-10 1702", 1326214920, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.2, NULL, NULL, NULL
"2012-Jan-10 1656", 1326214560, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.2, NULL, NULL, NULL
"2012-Jan-10 1650", 1326214200, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.2, NULL, NULL, NULL
"2012-Jan-10 1641", 1326213660, 69.623000, -65.820000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1640", 1326213600, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.1, NULL, NULL, NULL
"2012-Jan-10 1614", 1326212040, 69.623000, -65.820000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1612", 1326211920, 69.623000, -65.820000, 47559, NULL, NULL, NULL, 1005.1, NULL, NULL, NULL
"2012-Jan-10 1602", 1326211320, 69.624000, -65.820000, 47559, NULL, NULL, NULL, 1005.1, NULL, NULL, NULL
"2012-Jan-10 1554", 1326210840, 69.624000, -65.820000, 47559, NULL, NULL, NULL, 1005.1, NULL, NULL, NULL
"2012-Jan-10 1530", 1326209400, 69.624000, -65.820000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1522", 1326208920, 69.631000, -65.811000, 47559, NULL, NULL, NULL, 1004.9, NULL, NULL, NULL
"2012-Jan-10 1514", 1326208440, 69.619000, -65.842000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1513", 1326208380, 69.622000, -65.849000, 47559, NULL, NULL, NULL, 1004.9, NULL, NULL, NULL
"2012-Jan-10 1502", 1326207720, 69.622000, -65.849000, 47559, NULL, NULL, NULL, 1004.6, NULL, NULL, NULL
"2012-Jan-10 1421", 1326205260, 69.624000, -65.825000, 47559, NULL, NULL, NULL, 1004.3, NULL, NULL, NULL
"2012-Jan-10 1340", 1326202800, 69.624000, -65.825000, 47559, NULL, NULL, NULL, 1004.3, NULL, NULL, NULL
"2012-Jan-10 1337", 1326202620, 69.624000, -65.825000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1334", 1326202440, 69.618000, -65.826000, 47559, NULL, NULL, NULL, 1004.3, NULL, NULL, NULL
"2012-Jan-10 1330", 1326202200, 69.624000, -65.825000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1323", 1326201780, 69.618000, -65.826000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1322", 1326201720, 69.618000, -65.826000, 47559, NULL, NULL, NULL, 1004.2, NULL, NULL, NULL
"2012-Jan-10 1256", 1326200160, 69.620000, -65.831000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-10 1242", 1326199320, 69.623000, -65.843000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1241", 1326199260, 69.622000, -65.845000, 47559, NULL, NULL, NULL, 1003.9, NULL, NULL, NULL
"2012-Jan-10 1209", 1326197340, 69.622000, -65.835000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-10 1201", 1326196860, 69.622000, -65.835000, 47559, NULL, NULL, NULL, 1003.6, NULL, NULL, NULL
"2012-Jan-10 1152", 1326196320, 69.617000, -65.838000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1151", 1326196260, 69.622000, -65.835000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1142", 1326195720, 69.617000, -65.838000, 47559, NULL, NULL, NULL, 1003.4, NULL, NULL, NULL
"2012-Jan-10 1139", 1326195540, 69.618000, -65.836000, 47559, NULL, NULL, NULL, 1003.4, NULL, NULL, NULL
"2012-Jan-10 1117", 1326194220, 69.613000, -65.814000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 1114", 1326194040, 69.613000, -65.816000, 47559, NULL, NULL, NULL, 1003.3, NULL, NULL, NULL
"2012-Jan-10 1102", 1326193320, 69.624000, -65.843000, 47559, NULL, NULL, NULL, 1003.1, NULL, NULL, NULL
"2012-Jan-10 1023", 1326190980, 69.621000, -65.843000, 47559, NULL, NULL, NULL, 1003, NULL, NULL, NULL
"2012-Jan-10 0938", 1326188280, 69.626000, -65.879000, 47559, NULL, NULL, NULL, 1002.8, NULL, NULL, NULL
"2012-Jan-10 0935", 1326188100, 69.626000, -65.878000, 47559, NULL, NULL, NULL, 1002.8, NULL, NULL, NULL
"2012-Jan-10 0922", 1326187320, 69.622000, -65.854000, 47559, NULL, NULL, NULL, 1002.5, NULL, NULL, NULL
"2012-Jan-10 0919", 1326187140, 69.622000, -65.850000, 47559, NULL, NULL, NULL, 1002.5, NULL, NULL, NULL
"2012-Jan-10 0844", 1326185040, 69.622000, -65.844000, 47559, NULL, NULL, NULL, 1002.1, NULL, NULL, NULL
"2012-Jan-10 0839", 1326184740, 69.622000, -65.844000, 47559, NULL, NULL, NULL, 1002.1, NULL, NULL, NULL
"2012-Jan-10 0755", 1326182100, 69.618000, -65.842000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 0743", 1326181380, 69.618000, -65.842000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 0740", 1326181200, 69.618000, -65.842000, 47559, NULL, NULL, NULL, 1001.6, NULL, NULL, NULL
"2012-Jan-10 0703", 1326178980, 69.617000, -65.827000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 0702", 1326178920, 69.617000, -65.827000, 47559, NULL, NULL, NULL, 1001.3, NULL, NULL, NULL
"2012-Jan-10 0558", 1326175080, 69.613000, -65.850000, 47559, NULL, NULL, NULL, 1001.2, NULL, NULL, NULL
"2012-Jan-10 0520", 1326172800, 69.617000, -65.900000, 47559, NULL, NULL, NULL, 1001, NULL, NULL, NULL
"2012-Jan-10 0518", 1326172680, 69.608000, -65.847000, 47559, NULL, NULL, NULL, 1001, NULL, NULL, NULL
"2012-Jan-10 0330", 1326166200, 69.608000, -65.847000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 0315", 1326165300, 69.608000, -65.847000, 47559, NULL, NULL, NULL, 1000.9, NULL, NULL, NULL
"2012-Jan-10 0252", 1326163920, 69.622000, -65.846000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 0147", 1326160020, 69.622000, -65.846000, 47559, NULL, NULL, NULL, 1000.7, NULL, NULL, NULL
"2012-Jan-10 0132", 1326159120, 69.618000, -65.834000, 47559, NULL, NULL, NULL, 1000.7, NULL, NULL, NULL
"2012-Jan-10 0123", 1326158580, 69.619000, -65.834000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-10 0114", 1326158040, 69.619000, -65.834000, 47559, NULL, NULL, NULL, 1000.7, NULL, NULL, NULL
"2012-Jan-10 0109", 1326157740, 69.620000, -65.849000, 47559, NULL, NULL, NULL, 1000.7, NULL, NULL, NULL
"2012-Jan-10 0007", 1326154020, 69.620000, -65.849000, 47559, NULL, NULL, NULL, 1000.1, NULL, NULL, NULL
"2012-Jan-10 0002", 1326153720, 69.618000, -65.854000, 47559, NULL, NULL, NULL, 1000.1, NULL, NULL, NULL
"2012-Jan-09 2353", 1326153180, 69.620000, -65.849000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 2352", 1326153120, 69.618000, -65.854000, 47559, NULL, NULL, NULL, 999.9, NULL, NULL, NULL
"2012-Jan-09 2333", 1326151980, 69.618000, -65.854000, 47559, NULL, NULL, NULL, 999.9, NULL, NULL, NULL
"2012-Jan-09 2329", 1326151740, 69.613000, -65.844000, 47559, NULL, NULL, NULL, 999.9, NULL, NULL, NULL
"2012-Jan-09 2314", 1326150840, 69.613000, -65.844000, 47559, NULL, NULL, NULL, 999.9, NULL, NULL, NULL
"2012-Jan-09 2312", 1326150720, 69.613000, -65.844000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 2226", 1326147960, 69.613000, -65.844000, 47559, NULL, NULL, NULL, 999.9, NULL, NULL, NULL
"2012-Jan-09 2222", 1326147720, 69.613000, -65.844000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 2210", 1326147000, 69.613000, -65.844000, 47559, NULL, NULL, NULL, 999.8, NULL, NULL, NULL
"2012-Jan-09 2154", 1326146040, 69.620000, -65.833000, 47559, NULL, NULL, NULL, 999.8, NULL, NULL, NULL
"2012-Jan-09 2135", 1326144900, 69.618000, -65.833000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 2132", 1326144720, 69.620000, -65.828000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 2130", 1326144600, 69.621000, -65.843000, 47559, NULL, NULL, NULL, 999.5, NULL, NULL, NULL
"2012-Jan-09 2115", 1326143700, 69.621000, -65.843000, 47559, NULL, NULL, NULL, 999.5, NULL, NULL, NULL
"2012-Jan-09 2029", 1326140940, 69.621000, -65.843000, 47559, NULL, NULL, NULL, 999.3, NULL, NULL, NULL
"2012-Jan-09 2011", 1326139860, 69.621000, -65.843000, 47559, NULL, NULL, NULL, 999.2, NULL, NULL, NULL
"2012-Jan-09 2005", 1326139500, 69.620000, -65.832000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 1956", 1326138960, 69.620000, -65.832000, 47559, NULL, NULL, NULL, 998.9, NULL, NULL, NULL
"2012-Jan-09 1950", 1326138600, 69.649000, -65.811000, 47559, NULL, NULL, NULL, 998.9, NULL, NULL, NULL
"2012-Jan-09 1933", 1326137580, 69.649000, -65.811000, 47559, NULL, NULL, NULL, 998.6, NULL, NULL, NULL
"2012-Jan-09 1929", 1326137340, 69.649000, -65.811000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 1907", 1326136020, 69.619000, -65.845000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 1855", 1326135300, 69.619000, -65.845000, 47559, NULL, NULL, NULL, 998.1, NULL, NULL, NULL
"2012-Jan-09 1851", 1326135060, 69.619000, -65.845000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 1848", 1326134880, 69.613000, -65.838000, 47559, NULL, NULL, NULL, 998.1, NULL, NULL, NULL
"2012-Jan-09 1834", 1326134040, 69.613000, -65.838000, 47559, NULL, NULL, NULL, 998, NULL, NULL, NULL
"2012-Jan-09 1817", 1326133020, 69.613000, -65.838000, 47559, NULL, NULL, NULL, NULL, NULL, NULL, NULL
"2012-Jan-09 1813", 1326132780, 69.613000, -65.838000, 47559, NULL, NULL, NULL, 997.8, NULL, NULL, NULL
"2012-Jan-09 1754", 1326131640, 69.618000, -65.861000, 47559, NULL, NULL, NULL, 997.8, NULL, NULL, NULL
"2012-Jan-09 1748", 1326131280, 69.618000, -65.860000, 47559, NULL, NULL, NULL, 997.8, NULL, NULL, NULL
"2012-Jan-09 1730", 1326130200, 69.620000, -65.836000, 47559, NULL, NULL, NULL, 998, NULL, NULL, NULL
