ID,yyyy,mm,dd,hh,lat,long
300034013464160,2013,10,8,20,79.2806833333,-71.2094666667
300034013464160,2013,10,8,21,79.2806166667,-71.2101166667
300034013464160,2013,10,8,22,79.2806833333,-71.2098833333
300034013464160,2013,10,8,23,79.2809833333,-71.2087
300034013464160,2013,10,9,0,79.2816333333,-71.2065
300034013464160,2013,10,9,1,79.2824333333,-71.2042333333
300034013464160,2013,10,9,2,79.2832833333,-71.20265
300034013464160,2013,10,9,3,79.28405,-71.2015833333
300034013464160,2013,10,9,4,79.2844666667,-71.2011833333
300034013464160,2013,10,9,5,79.2845333333,-71.2011166667
300034013464160,2013,10,9,6,79.2842,-71.20195
300034013464160,2013,10,9,7,79.2834666667,-71.2033
300034013464160,2013,10,9,8,79.28245,-71.2049
300034013464160,2013,10,9,9,79.2812,-71.2080166667
300034013464160,2013,10,9,10,79.2799333333,-71.2133
300034013464160,2013,10,9,11,79.2789666667,-71.21945
300034013464160,2013,10,9,12,79.2784333333,-71.2243333333
300034013464160,2013,10,9,13,79.27825,-71.2262833333
300034013464160,2013,10,9,14,79.2783,-71.2257666667
300034013464160,2013,10,9,15,79.2784833333,-71.2238166667
300034013464160,2013,10,9,16,79.2787333333,-71.2213166667
300034013464160,2013,10,9,17,79.27895,-71.2194166667
300034013464160,2013,10,9,18,79.2789333333,-71.2190666667
300034013464160,2013,10,9,19,79.2787666667,-71.22045
300034013464160,2013,10,9,20,79.2784833333,-71.2235166667
300034013464160,2013,10,9,21,79.2781333333,-71.2264166667
300034013464160,2013,10,9,22,79.2780166667,-71.22795
300034013464160,2013,10,9,23,79.2781,-71.2273666667
300034013464160,2013,10,10,0,79.2782666667,-71.2255
300034013464160,2013,10,10,1,79.2786,-71.22245
300034013464160,2013,10,10,2,79.2792666667,-71.2175666667
300034013464160,2013,10,10,3,79.2800833333,-71.2127666667
300034013464160,2013,10,10,4,79.2804666667,-71.2108833333
300034013464160,2013,10,10,5,79.2803,-71.2115666667
300034013464160,2013,10,10,6,79.28005,-71.2127666667
300034013464160,2013,10,10,7,79.2795666667,-71.2152666667
300034013464160,2013,10,10,8,79.2788666667,-71.2198166667
300034013464160,2013,10,10,9,79.2781666667,-71.2263333333
300034013464160,2013,10,10,10,79.27775,-71.2317
300034013464160,2013,10,10,11,79.2776666667,-71.2335333333
300034013464160,2013,10,10,12,79.2776833333,-71.2333833333
300034013464160,2013,10,10,13,79.2777,-71.2331
300034013464160,2013,10,10,14,79.2777166667,-71.2327166667
300034013464160,2013,10,10,15,79.2777166667,-71.2325
300034013464160,2013,10,10,16,79.27775,-71.2322
300034013464160,2013,10,10,17,79.2777666667,-71.2318
300034013464160,2013,10,10,18,79.2778166667,-71.2308166667
300034013464160,2013,10,10,19,79.2779,-71.2296333333
300034013464160,2013,10,10,20,79.278,-71.2288166667
300034013464160,2013,10,10,21,79.27805,-71.2279833333
300034013464160,2013,10,10,22,79.2782,-71.2263166667
300034013464160,2013,10,10,23,79.27845,-71.2238833333
300034013464160,2013,10,11,0,79.27885,-71.2203666667
300034013464160,2013,10,11,1,79.2795166667,-71.2157333333
300034013464160,2013,10,11,2,79.2804833333,-71.2108166667
300034013464160,2013,10,11,3,79.2817666667,-71.2061833333
300034013464160,2013,10,11,4,79.2831,-71.2030333333
300034013464160,2013,10,11,5,79.2839166667,-71.2018166667
300034013464160,2013,10,11,6,79.28385,-71.202
300034013464160,2013,10,11,7,79.2833666667,-71.2031
300034013464160,2013,10,11,8,79.2825666667,-71.20475
300034013464160,2013,10,11,9,79.2814666667,-71.2074833333
300034013464160,2013,10,11,10,79.2801166667,-71.2126
300034013464160,2013,10,11,11,79.2786666667,-71.2216333333
300034013464160,2013,10,11,12,79.2777166667,-71.2326833333
300034013464160,2013,10,11,13,79.2773833333,-71.2467666667
300034013464160,2013,10,11,14,79.2781,-71.2637666667
300034013464160,2013,10,11,15,79.2796,-71.27655
300034013464160,2013,10,11,16,79.2808333333,-71.28265
300034013464160,2013,10,11,17,79.2820833333,-71.2868166667
300034013464160,2013,10,11,18,79.2829833333,-71.28885
300034013464160,2013,10,11,19,79.2837333333,-71.2908166667
300034013464160,2013,10,11,20,79.2842333333,-71.2916333333
300034013464160,2013,10,11,21,79.2845166667,-71.2918333333
300034013464160,2013,10,11,22,79.2846166667,-71.2919333333
300034013464160,2013,10,11,23,79.2844166667,-71.2917166667
300034013464160,2013,10,12,0,79.28405,-71.2912
300034013464160,2013,10,12,1,79.2835833333,-71.2905
300034013464160,2013,10,12,2,79.2832,-71.2897833333
300034013464160,2013,10,12,3,79.2829333333,-71.2893333333
300034013464160,2013,10,12,4,79.2828833333,-71.2893
300034013464160,2013,10,12,5,79.2821833333,-71.28765
300034013464160,2013,10,12,6,79.28145,-71.2854166667
300034013464160,2013,10,12,7,79.2810166667,-71.2838
300034013464160,2013,10,12,8,79.2804,-71.2814666667
300034013464160,2013,10,12,9,79.2797833333,-71.2785333333
300034013464160,2013,10,12,10,79.2795333333,-71.2771666667
300034013464160,2013,10,12,11,79.2796166667,-71.2776666667
300034013464160,2013,10,12,12,79.2801166667,-71.2803666667
300034013464160,2013,10,12,13,79.28065,-71.2828166667
300034013464160,2013,10,12,14,79.2810333333,-71.2843
300034013464160,2013,10,12,15,79.2810666667,-71.2843333333
300034013464160,2013,10,12,16,79.2810666667,-71.2843
300034013464160,2013,10,12,17,79.28105,-71.2842333333
300034013464160,2013,10,12,18,79.2811333333,-71.2844833333
300034013464160,2013,10,12,19,79.2810833333,-71.2844333333
300034013464160,2013,10,12,20,79.2811,-71.2847333333
300034013464160,2013,10,12,21,79.2811,-71.2848833333
300034013464160,2013,10,12,22,79.2811,-71.2849
300034013464160,2013,10,12,23,79.2811,-71.2848
300034013464160,2013,10,13,0,79.2811666667,-71.2848666667
300034013464160,2013,10,13,1,79.2813,-71.2852166667
300034013464160,2013,10,13,2,79.2815666667,-71.2859166667
300034013464160,2013,10,13,3,79.2818666667,-71.2866833333
300034013464160,2013,10,13,4,79.28215,-71.2873166667
300034013464160,2013,10,13,5,79.2824166667,-71.2879833333
300034013464160,2013,10,13,6,79.2827166667,-71.2886166667
300034013464160,2013,10,13,7,79.2829,-71.28895
300034013464160,2013,10,13,8,79.28295,-71.2891
300034013464160,2013,10,13,9,79.28295,-71.28915
300034013464160,2013,10,13,10,79.2829,-71.2892333333
300034013464160,2013,10,13,11,79.2829,-71.2893333333
300034013464160,2013,10,13,12,79.2829,-71.2893
300034013464160,2013,10,13,13,79.28285,-71.2891833333
300034013464160,2013,10,13,14,79.2827833333,-71.2891
300034013464160,2013,10,13,15,79.2827333333,-71.2889666667
300034013464160,2013,10,13,16,79.2827333333,-71.2889333333
300034013464160,2013,10,13,17,79.2827333333,-71.2888833333
300034013464160,2013,10,13,18,79.2827166667,-71.2888
300034013464160,2013,10,13,19,79.2827333333,-71.2888166667
300034013464160,2013,10,13,20,79.2827166667,-71.2888
300034013464160,2013,10,13,21,79.2828,-71.2888
300034013464160,2013,10,13,22,79.2828833333,-71.28915
300034013464160,2013,10,13,23,79.2830333333,-71.2893333333
300034013464160,2013,10,14,0,79.2832833333,-71.2898166667
300034013464160,2013,10,14,1,79.2835666667,-71.29035
300034013464160,2013,10,14,2,79.2840166667,-71.2909
300034013464160,2013,10,14,3,79.28445,-71.29115
300034013464160,2013,10,14,4,79.2847833333,-71.2913333333
300034013464160,2013,10,14,5,79.28495,-71.2914333333
300034013464160,2013,10,14,6,79.285,-71.2914333333
300034013464160,2013,10,14,7,79.2850166667,-71.2914333333
300034013464160,2013,10,14,8,79.2850833333,-71.29145
300034013464160,2013,10,14,9,79.2852333333,-71.29155
300034013464160,2013,10,14,10,79.2852166667,-71.2915166667
300034013464160,2013,10,14,11,79.28505,-71.2915333333
300034013464160,2013,10,14,12,79.2844833333,-71.2914
300034013464160,2013,10,14,13,79.2835333333,-71.29045
300034013464160,2013,10,14,14,79.2822666667,-71.28815
300034013464160,2013,10,14,15,79.28115,-71.2849166667
300034013464160,2013,10,14,16,79.2806833333,-71.2829166667
300034013464160,2013,10,14,17,79.2806,-71.2825833333
300034013464160,2013,10,14,18,79.2806666667,-71.2827666667
300034013464160,2013,10,14,19,79.2806833333,-71.28285
300034013464160,2013,10,14,20,79.2806833333,-71.283
300034013464160,2013,10,14,21,79.2807166667,-71.28295
300034013464160,2013,10,14,22,79.2807166667,-71.28295
300034013464160,2013,10,14,23,79.28065,-71.2826333333
300034013464160,2013,10,15,0,79.2805333333,-71.2822666667
300034013464160,2013,10,15,1,79.2803333333,-71.2815
300034013464160,2013,10,15,2,79.2801,-71.2804666667
300034013464160,2013,10,15,3,79.2798833333,-71.2792166667
300034013464160,2013,10,15,4,79.2796833333,-71.2780166667
300034013464160,2013,10,15,5,79.27955,-71.2771833333
300034013464160,2013,10,15,6,79.2796333333,-71.2776166667
300034013464160,2013,10,15,7,79.2798,-71.27855
300034013464160,2013,10,15,8,79.2798666667,-71.2789
300034013464160,2013,10,15,9,79.2799,-71.2791333333
300034013464160,2013,10,15,10,79.2799,-71.2791333333
300034013464160,2013,10,15,11,79.27985,-71.2789
300034013464160,2013,10,15,12,79.2797333333,-71.2784166667
300034013464160,2013,10,15,13,79.2795833333,-71.2779333333
300034013464160,2013,10,15,14,79.2794833333,-71.2774833333
300034013464160,2013,10,15,15,79.2793833333,-71.2769666667
300034013464160,2013,10,15,16,79.27935,-71.2766
300034013464160,2013,10,15,17,79.2793333333,-71.2764
300034013464160,2013,10,15,18,79.27935,-71.27645
300034013464160,2013,10,15,19,79.2793166667,-71.2762666667
300034013464160,2013,10,15,20,79.27925,-71.2758166667
300034013464160,2013,10,15,21,79.27925,-71.27565
300034013464160,2013,10,15,22,79.2791833333,-71.2753833333
300034013464160,2013,10,15,23,79.2790333333,-71.2742333333
300034013464160,2013,10,16,0,79.2787833333,-71.2727666667
300034013464160,2013,10,16,1,79.2785,-71.2709
300034013464160,2013,10,16,2,79.2782666667,-71.26905
300034013464160,2013,10,16,3,79.2781666667,-71.2682166667
300034013464160,2013,10,16,4,79.2781666667,-71.2680833333
300034013464160,2013,10,16,5,79.2782166667,-71.2684
300034013464160,2013,10,16,6,79.2782833333,-71.2689166667
300034013464160,2013,10,16,7,79.27835,-71.26945
300034013464160,2013,10,16,8,79.2783833333,-71.2695833333
300034013464160,2013,10,16,9,79.2783833333,-71.2696
300034013464160,2013,10,16,10,79.2783833333,-71.2696666667
300034013464160,2013,10,16,11,79.2783833333,-71.2696333333
300034013464160,2013,10,16,12,79.2783833333,-71.2696166667
300034013464160,2013,10,16,13,79.2783333333,-71.2695666667
300034013464160,2013,10,16,14,79.2783,-71.2696833333
300034013464160,2013,10,16,15,79.2783166667,-71.2696666667
300034013464160,2013,10,16,16,79.27835,-71.2698666667
300034013464160,2013,10,16,17,79.2783833333,-71.2701333333
300034013464160,2013,10,16,18,79.2785333333,-71.27115
300034013464160,2013,10,16,19,79.27865,-71.2718666667
300034013464160,2013,10,16,20,79.27865,-71.2718666667
300034013464160,2013,10,16,21,79.2786666667,-71.2718
300034013464160,2013,10,16,22,79.27865,-71.2717666667
300034013464160,2013,10,16,23,79.2786333333,-71.2715
300034013464160,2013,10,17,0,79.2784333333,-71.2701166667
300034013464160,2013,10,17,1,79.2780166667,-71.26695
300034013464160,2013,10,17,2,79.2779,-71.2656833333
300034013464160,2013,10,17,3,79.27805,-71.268
300034013464160,2013,10,17,4,79.27835,-71.2708833333
300034013464160,2013,10,17,5,79.2787166667,-71.2737666667
300034013464160,2013,10,17,6,79.2792166667,-71.27675
300034013464160,2013,10,17,7,79.2797166667,-71.2793666667
300034013464160,2013,10,17,8,79.2800833333,-71.2809666667
300034013464160,2013,10,17,9,79.2804833333,-71.2826833333
300034013464160,2013,10,17,10,79.2808166667,-71.2838833333
300034013464160,2013,10,17,11,79.2810166667,-71.2846333333
300034013464160,2013,10,17,12,79.2812833333,-71.28545
300034013464160,2013,10,17,13,79.2815666667,-71.28645
300034013464160,2013,10,17,14,79.28165,-71.2873166667
300034013464160,2013,10,17,15,79.2816666667,-71.2875833333
300034013464160,2013,10,17,16,79.2817,-71.2876666667
300034013464160,2013,10,17,17,79.2818333333,-71.28785
300034013464160,2013,10,17,18,79.2819666667,-71.2879833333
300034013464160,2013,10,17,19,79.2820166667,-71.2880666667
300034013464160,2013,10,17,20,79.2821833333,-71.2883
300034013464160,2013,10,17,21,79.2824166667,-71.28865
300034013464160,2013,10,17,22,79.2828166667,-71.2893333333
300034013464160,2013,10,17,23,79.2833166667,-71.29015
300034013464160,2013,10,18,0,79.2836,-71.2904833333
300034013464160,2013,10,18,1,79.2834166667,-71.2903166667
300034013464160,2013,10,18,2,79.2827666667,-71.2895333333
300034013464160,2013,10,18,3,79.2818,-71.2876333333
300034013464160,2013,10,18,4,79.28045,-71.28355
300034013464160,2013,10,18,5,79.2793666667,-71.2783666667
300034013464160,2013,10,18,6,79.2788333333,-71.2745833333
300034013464160,2013,10,18,7,79.2788166667,-71.2742
300034013464160,2013,10,18,8,79.2789333333,-71.2749333333
300034013464160,2013,10,18,9,79.2788833333,-71.2747
300034013464160,2013,10,18,10,79.2788,-71.274
300034013464160,2013,10,18,11,79.2787333333,-71.2732666667
300034013464160,2013,10,18,12,79.2785666667,-71.2718333333
300034013464160,2013,10,18,13,79.27835,-71.2698
300034013464160,2013,10,18,14,79.2779666667,-71.26595
300034013464160,2013,10,18,15,79.2775833333,-71.2607833333
300034013464160,2013,10,18,16,79.2773166667,-71.2569833333
300034013464160,2013,10,18,17,79.2772833333,-71.2559833333
300034013464160,2013,10,18,18,79.2772833333,-71.2561
300034013464160,2013,10,18,19,79.2773,-71.2558833333
300034013464160,2013,10,18,20,79.2773166667,-71.2555833333
300034013464160,2013,10,18,21,79.2773166667,-71.2549833333
300034013464160,2013,10,18,22,79.2772833333,-71.2541833333
300034013464160,2013,10,18,23,79.27725,-71.25275
300034013464160,2013,10,19,0,79.2772333333,-71.2501166667
300034013464160,2013,10,19,1,79.2772,-71.2467166667
300034013464160,2013,10,19,2,79.2772333333,-71.24345
300034013464160,2013,10,19,3,79.2772666667,-71.2417333333
300034013464160,2013,10,19,4,79.2772666667,-71.2417333333
300034013464160,2013,10,19,5,79.2772333333,-71.2424166667
300034013464160,2013,10,19,6,79.2772,-71.2438666667
300034013464160,2013,10,19,7,79.2772,-71.24805
300034013464160,2013,10,19,8,79.2773,-71.2538166667
300034013464160,2013,10,19,9,79.27755,-71.2591666667
300034013464160,2013,10,19,10,79.2778,-71.2629166667
300034013464160,2013,10,19,11,79.2779666667,-71.2648666667
300034013464160,2013,10,19,12,79.2780333333,-71.2654166667
300034013464160,2013,10,19,13,79.2779833333,-71.2649333333
300034013464160,2013,10,19,14,79.2779,-71.2643333333
300034013464160,2013,10,19,15,79.2777666667,-71.2631333333
300034013464160,2013,10,19,16,79.2775166667,-71.26145
300034013464160,2013,10,19,17,79.2774,-71.2600333333
300034013464160,2013,10,19,18,79.2773833333,-71.2590833333
300034013464160,2013,10,19,19,79.27745,-71.2591666667
300034013464160,2013,10,19,20,79.2775166667,-71.2595333333
300034013464160,2013,10,19,21,79.2775166667,-71.25875
300034013464160,2013,10,19,22,79.2774666667,-71.2579
300034013464160,2013,10,19,23,79.2774333333,-71.2567166667
300034013464160,2013,10,20,0,79.2774,-71.25575
300034013464160,2013,10,20,1,79.27735,-71.2548666667
300034013464160,2013,10,20,2,79.2773166667,-71.2535
300034013464160,2013,10,20,3,79.2772,-71.2515
300034013464160,2013,10,20,4,79.2771333333,-71.2491666667
300034013464160,2013,10,20,5,79.2771166667,-71.2474833333
300034013464160,2013,10,20,6,79.2771333333,-71.24655
300034013464160,2013,10,20,7,79.27715,-71.2473833333
300034013464160,2013,10,20,8,79.2771833333,-71.2503833333
300034013464160,2013,10,20,9,79.2773,-71.2542
300034013464160,2013,10,20,10,79.2774,-71.2564
300034013464160,2013,10,20,11,79.2774333333,-71.2565833333
300034013464160,2013,10,20,12,79.2774,-71.2562333333
300034013464160,2013,10,20,13,79.2773833333,-71.2556666667
300034013464160,2013,10,20,14,79.27735,-71.2548666667
300034013464160,2013,10,20,15,79.2772833333,-71.2536166667
300034013464160,2013,10,20,16,79.2771833333,-71.2516666667
300034013464160,2013,10,20,17,79.2771166667,-71.2491333333
300034013464160,2013,10,20,18,79.2770833333,-71.2466166667
300034013464160,2013,10,20,19,79.27715,-71.24475
300034013464160,2013,10,20,20,79.2772166667,-71.2436666667
300034013464160,2013,10,20,21,79.2772333333,-71.2433666667
300034013464160,2013,10,20,22,79.2772333333,-71.24315
300034013464160,2013,10,20,23,79.27725,-71.2424833333
300034013464160,2013,10,21,0,79.2773166667,-71.2407666667
300034013464160,2013,10,21,1,79.2773833333,-71.2381166667
300034013464160,2013,10,21,2,79.2775166667,-71.2352833333
300034013464160,2013,10,21,3,79.2776333333,-71.2335666667
300034013464160,2013,10,21,4,79.27765,-71.23315
300034013464160,2013,10,21,5,79.2775833333,-71.2332
300034013464160,2013,10,21,6,79.2775666667,-71.2336
300034013464160,2013,10,21,7,79.2775166667,-71.2346
300034013464160,2013,10,21,8,79.27745,-71.2366333333
300034013464160,2013,10,21,9,79.2773333333,-71.2395166667
300034013464160,2013,10,21,10,79.2773166667,-71.2404166667
300034013464160,2013,10,21,11,79.27735,-71.2395833333
300034013464160,2013,10,21,12,79.2774666667,-71.2368
300034013464160,2013,10,21,13,79.2776833333,-71.2327
300034013464160,2013,10,21,14,79.2781166667,-71.22745
300034013464160,2013,10,21,15,79.2789833333,-71.2201
300034013464160,2013,10,21,16,79.2802,-71.2132166667
300034013464160,2013,10,21,17,79.2815666667,-71.2070833333
300034013464160,2013,10,21,18,79.2831333333,-71.20175
300034013464160,2013,10,21,19,79.2847333333,-71.1996666667
300034013464160,2013,10,21,20,79.2862833333,-71.1994166667
300034013464160,2013,10,21,21,79.2879166667,-71.2009666667
300034013464160,2013,10,21,22,79.2898833333,-71.205
300034013464160,2013,10,21,23,79.2917666667,-71.2122166667
300034013464160,2013,10,22,0,79.2927833333,-71.2186
300034013464160,2013,10,22,1,79.2929333333,-71.2197833333
300034013464160,2013,10,22,2,79.2929166667,-71.2194666667
300034013464160,2013,10,22,3,79.29285,-71.2189333333
300034013464160,2013,10,22,4,79.2927333333,-71.2178166667
300034013464160,2013,10,22,5,79.2925166667,-71.2159666667
300034013464160,2013,10,22,6,79.29235,-71.2146333333
300034013464160,2013,10,22,7,79.2923166667,-71.21465
300034013464160,2013,10,22,8,79.2923333333,-71.2152666667
300034013464160,2013,10,22,9,79.2921833333,-71.2144333333
300034013464160,2013,10,22,10,79.292,-71.2134833333
300034013464160,2013,10,22,11,79.2919666667,-71.2133
300034013464160,2013,10,22,12,79.2919666667,-71.21335
300034013464160,2013,10,22,13,79.2919666667,-71.2134
300034013464160,2013,10,22,14,79.29205,-71.21365
300034013464160,2013,10,22,15,79.2922166667,-71.2146833333
300034013464160,2013,10,22,16,79.2926666667,-71.2169666667
300034013464160,2013,10,22,17,79.2931666667,-71.21995
300034013464160,2013,10,22,18,79.2936666667,-71.2229666667
300034013464160,2013,10,22,19,79.2939333333,-71.2256833333
300034013464160,2013,10,22,20,79.2939666667,-71.22695
300034013464160,2013,10,22,21,79.2939833333,-71.2276833333
300034013464160,2013,10,22,22,79.29405,-71.2284166667
300034013464160,2013,10,22,23,79.2940666667,-71.2290333333
300034013464160,2013,10,23,0,79.2940666667,-71.2289333333
300034013464160,2013,10,23,1,79.29405,-71.22885
300034013464160,2013,10,23,2,79.2941,-71.2293666667
300034013464160,2013,10,23,3,79.2942,-71.2308333333
300034013464160,2013,10,23,4,79.2942666667,-71.2319833333
300034013464160,2013,10,23,5,79.2943,-71.2323166667
300034013464160,2013,10,23,6,79.2942333333,-71.2327
300034013464160,2013,10,23,7,79.2940333333,-71.2320333333
300034013464160,2013,10,23,8,79.2938333333,-71.2293666667
300034013464160,2013,10,23,9,79.2934166667,-71.22505
300034013464160,2013,10,23,10,79.29285,-71.2199
300034013464160,2013,10,23,11,79.2922,-71.2151666667
300034013464160,2013,10,23,12,79.2914166667,-71.21115
300034013464160,2013,10,23,13,79.2907,-71.20805
300034013464160,2013,10,23,14,79.2900333333,-71.2057833333
300034013464160,2013,10,23,15,79.2894666667,-71.2042166667
300034013464160,2013,10,23,16,79.2892833333,-71.20395
300034013464160,2013,10,23,17,79.2891166667,-71.2041333333
300034013464160,2013,10,23,18,79.2889833333,-71.20435
300034013464160,2013,10,23,19,79.2889,-71.20445
300034013464160,2013,10,23,20,79.2888833333,-71.2044
300034013464160,2013,10,23,21,79.2889333333,-71.20445
300034013464160,2013,10,23,22,79.2890166667,-71.2044166667
300034013464160,2013,10,23,23,79.2890166667,-71.2043666667
300034013464160,2013,10,24,0,79.28905,-71.20435
300034013464160,2013,10,24,1,79.2891333333,-71.2045
300034013464160,2013,10,24,2,79.2893666667,-71.2049333333
300034013464160,2013,10,24,3,79.28975,-71.2059333333
300034013464160,2013,10,24,4,79.2901,-71.2070333333
300034013464160,2013,10,24,5,79.2903333333,-71.2077666667
300034013464160,2013,10,24,6,79.2904333333,-71.2081166667
300034013464160,2013,10,24,7,79.2902333333,-71.2078
300034013464160,2013,10,24,8,79.2897666667,-71.2067166667
300034013464160,2013,10,24,9,79.2891,-71.2047166667
300034013464160,2013,10,24,10,79.2886166667,-71.2037166667
300034013464160,2013,10,24,11,79.2884833333,-71.2035333333
300034013464160,2013,10,24,12,79.2884833333,-71.2035
300034013464160,2013,10,24,13,79.28845,-71.2034
300034013464160,2013,10,24,14,79.2883833333,-71.2032666667
300034013464160,2013,10,24,15,79.2883166667,-71.2030833333
300034013464160,2013,10,24,16,79.2881833333,-71.2027666667
300034013464160,2013,10,24,17,79.28805,-71.2023833333
300034013464160,2013,10,24,18,79.28805,-71.2023666667
300034013464160,2013,10,24,19,79.2882666667,-71.2021666667
300034013464160,2013,10,24,20,79.2884833333,-71.2016666667
300034013464160,2013,10,24,21,79.28845,-71.2019166667
300034013464160,2013,10,24,22,79.28865,-71.2025166667
300034013464160,2013,10,24,23,79.2892166667,-71.2037166667
300034013464160,2013,10,25,0,79.29005,-71.20595
300034013464160,2013,10,25,1,79.2908666667,-71.2087
300034013464160,2013,10,25,2,79.2915,-71.2113166667
300034013464160,2013,10,25,3,79.2919166667,-71.2134166667
300034013464160,2013,10,25,4,79.2920666667,-71.2142666667
300034013464160,2013,10,25,5,79.2920333333,-71.2139
300034013464160,2013,10,25,6,79.2919166667,-71.2129333333
300034013464160,2013,10,25,7,79.2917333333,-71.21265
300034013464160,2013,10,25,8,79.2914,-71.2114333333
300034013464160,2013,10,25,9,79.29075,-71.2092166667
300034013464160,2013,10,25,10,79.2899333333,-71.2068
300034013464160,2013,10,25,11,79.28915,-71.2049833333
300034013464160,2013,10,25,12,79.2887666667,-71.2041666667
300034013464160,2013,10,25,13,79.2885333333,-71.2036166667
300034013464160,2013,10,25,14,79.2882833333,-71.2030166667
300034013464160,2013,10,25,15,79.28805,-71.2025666667
300034013464160,2013,10,25,16,79.2878833333,-71.2022
300034013464160,2013,10,25,17,79.2877833333,-71.202
300034013464160,2013,10,25,18,79.2875,-71.2019166667
300034013464160,2013,10,25,19,79.2873333333,-71.2018166667
300034013464160,2013,10,25,20,79.2871333333,-71.2016
300034013464160,2013,10,25,21,79.28705,-71.2016333333
300034013464160,2013,10,25,22,79.28705,-71.2013833333
300034013464160,2013,10,25,23,79.2870666667,-71.2013333333
300034013464160,2013,10,26,0,79.2870833333,-71.2011833333
300034013464160,2013,10,26,1,79.2870833333,-71.2011
300034013464160,2013,10,26,2,79.2870833333,-71.201
300034013464160,2013,10,26,3,79.2869166667,-71.2008666667
300034013464160,2013,10,26,4,79.2865333333,-71.2006
300034013464160,2013,10,26,5,79.28605,-71.2004666667
300034013464160,2013,10,26,6,79.2853333333,-71.2004833333
300034013464160,2013,10,26,7,79.2844666667,-71.2013833333
300034013464160,2013,10,26,8,79.2834166667,-71.2026166667
300034013464160,2013,10,26,9,79.2820833333,-71.2053166667
300034013464160,2013,10,26,10,79.2805166667,-71.2104
300034013464160,2013,10,26,11,79.279,-71.2185333333
300034013464160,2013,10,26,12,79.2778333333,-71.2293333333
300034013464160,2013,10,26,13,79.2773833333,-71.2383
300034013464160,2013,10,26,14,79.2773,-71.2429333333
300034013464160,2013,10,26,15,79.2773,-71.2435833333
300034013464160,2013,10,26,16,79.2773,-71.24175
300034013464160,2013,10,26,17,79.27735,-71.2398166667
300034013464160,2013,10,26,18,79.2774,-71.23795
300034013464160,2013,10,26,19,79.2774166667,-71.2366
300034013464160,2013,10,26,20,79.2774333333,-71.2356833333
300034013464160,2013,10,26,21,79.27745,-71.2351833333
300034013464160,2013,10,26,22,79.27745,-71.2350166667
300034013464160,2013,10,26,23,79.27745,-71.235
300034013464160,2013,10,27,0,79.2774833333,-71.2350166667
300034013464160,2013,10,27,1,79.27745,-71.2350833333
300034013464160,2013,10,27,2,79.2774666667,-71.2350166667
300034013464160,2013,10,27,3,79.27745,-71.2351
300034013464160,2013,10,27,4,79.27745,-71.2352
300034013464160,2013,10,27,5,79.27745,-71.2353833333
300034013464160,2013,10,27,6,79.2774166667,-71.2363666667
300034013464160,2013,10,27,7,79.27735,-71.2373666667
300034013464160,2013,10,27,8,79.2773166667,-71.2382166667
300034013464160,2013,10,27,9,79.2772166667,-71.2395
300034013464160,2013,10,27,10,79.2771833333,-71.2406333333
300034013464160,2013,10,27,11,79.2771833333,-71.24165
300034013464160,2013,10,27,12,79.2771166667,-71.2473166667
300034013464160,2013,10,27,13,79.2773,-71.2554666667
300034013464160,2013,10,27,14,79.2778333333,-71.26395
300034013464160,2013,10,27,15,79.2784166667,-71.27025
300034013464160,2013,10,27,16,79.2782333333,-71.2691666667
300034013464160,2013,10,27,17,79.2777333333,-71.2635833333
300034013464160,2013,10,27,18,79.2776,-71.2621666667
300034013464160,2013,10,27,19,79.27785,-71.2661166667
300034013464160,2013,10,27,20,79.2784166667,-71.2724
300034013464160,2013,10,27,21,79.2796666667,-71.2806666667
300034013464160,2013,10,27,22,79.28035,-71.2843166667
300034013464160,2013,10,27,23,79.2799333333,-71.2826
300034013464160,2013,10,28,0,79.27935,-71.2798166667
300034013464160,2013,10,28,1,79.2792333333,-71.2792666667
300034013464160,2013,10,28,2,79.2792666667,-71.2795333333
300034013464160,2013,10,28,3,79.2792333333,-71.2792833333
300034013464160,2013,10,28,4,79.2793166667,-71.2796833333
300034013464160,2013,10,28,5,79.27925,-71.2792166667
300034013464160,2013,10,28,6,79.2789166667,-71.2771666667
300034013464160,2013,10,28,7,79.2788833333,-71.2771166667
300034013464160,2013,10,28,8,79.2789,-71.2772
300034013464160,2013,10,28,9,79.2789,-71.2771666667
300034013464160,2013,10,28,10,79.2789166667,-71.2771666667
300034013464160,2013,10,28,11,79.2789166667,-71.2771666667
300034013464160,2013,10,28,12,79.2789166667,-71.2771833333
300034013464160,2013,10,28,13,79.2789166667,-71.2771666667
300034013464160,2013,10,28,14,79.2789,-71.2770333333
300034013464160,2013,10,28,15,79.2789,-71.2771166667
300034013464160,2013,10,28,16,79.2789166667,-71.2770333333
300034013464160,2013,10,28,17,79.2789166667,-71.2771166667
300034013464160,2013,10,28,18,79.2789,-71.2771666667
300034013464160,2013,10,28,19,79.2789333333,-71.27725
300034013464160,2013,10,28,20,79.2789166667,-71.2771833333
300034013464160,2013,10,28,21,79.2789166667,-71.2775166667
300034013464160,2013,10,28,22,79.2789166667,-71.2773666667
300034013464160,2013,10,28,23,79.2789,-71.2773333333
300034013464160,2013,10,29,0,79.2788833333,-71.2772666667
300034013464160,2013,10,29,1,79.2788833333,-71.2772
300034013464160,2013,10,29,2,79.2789,-71.2771666667
300034013464160,2013,10,29,3,79.2789,-71.2771
