"beacon","year","month","day","hour","minute","lat","lon","airTemp","batt","atmPres","formatID","obs","gps_time","speed"
"300234",2014,2,24,20,57,62.628665,-62.6094333333,-99,4.3108504992,-99,-99,141,2014-02-24 20:57:00,0.172536763020298
"300234",2014,2,24,21,57,62.6287783333,-62.604795,-99,4.2961877424,-99,-99,142,2014-02-24 21:57:00,0.237725895893452
"300234",2014,2,24,22,57,62.6284766667,-62.6014433333,-99,4.3108504992,-99,-99,143,2014-02-24 22:57:00,0.17479576561815
"300234",2014,2,24,23,57,62.6266983333,-62.601955,-99,4.3059629136,-99,-99,144,2014-02-24 23:57:00,0.199689989509795
"300234",2014,2,25,0,57,62.6232183333,-62.6074966667,-99,4.3059629136,-99,-99,145,2014-02-25 00:57:00,0.480144246102884
"300234",2014,2,25,1,57,62.6183433333,-62.61696,-99,4.3059629136,-99,-99,146,2014-02-25 01:57:00,0.727473107889654
"300234",2014,2,25,2,57,62.61245,-62.6307833333,-99,4.3059629136,-99,-99,147,2014-02-25 02:57:00,0.965080791152277
"300234",2014,2,25,3,57,62.60578,-62.6477766667,-99,4.3108504992,-99,-99,148,2014-02-25 03:57:00,1.14400044611613
"300234",2014,2,25,4,57,62.5990416667,-62.6664916667,-99,4.3157380848,-99,-99,149,2014-02-25 04:57:00,1.21727363586163
"300234",2014,2,25,5,57,62.5929233333,-62.68462,-99,4.3108504992,-99,-99,150,2014-02-25 05:57:00,1.1517939768628
"300234",2014,2,25,6,57,62.58886,-62.6987133333,-99,4.3206256704,-99,-99,151,2014-02-25 06:57:00,0.852177393745476
"300234",2014,2,25,7,57,62.5867333333,-62.7076,-99,4.3206256704,-99,-99,152,2014-02-25 07:57:00,0.513303482954363
"300234",2014,2,25,8,57,62.586415,-62.7111816667,-99,4.325513256,-99,-99,153,2014-02-25 08:57:00,0.186960043688163
"300234",2014,2,25,9,57,62.5875866667,-62.7105016667,-99,4.3157380848,-99,-99,154,2014-02-25 09:57:00,0.135006682457652
"300234",2014,2,25,10,57,62.5897383333,-62.70731,-99,4.3206256704,-99,-99,155,2014-02-25 10:57:00,0.290047624081311
"300234",2014,2,25,11,57,62.5921616667,-62.7050066667,-99,4.325513256,-99,-99,156,2014-02-25 11:57:00,0.294459882989634
"300234",2014,2,25,12,57,62.5940133333,-62.7047116667,-99,4.3304008416,-99,-99,157,2014-02-25 12:57:00,0.206682347046621
"300234",2014,2,25,13,57,62.5945716667,-62.7084516667,-99,4.3206256704,-99,-99,158,2014-02-25 13:57:00,0.20146347243818
"300234",2014,2,25,14,57,62.5935333333,-62.7161733333,-99,4.325513256,-99,-99,159,2014-02-25 14:57:00,0.412196713835288
"300234",2014,2,25,15,57,62.591155,-62.727015,-99,4.325513256,-99,-99,160,2014-02-25 15:57:00,0.615420724721133
"300234",2014,2,25,16,57,62.5875133333,-62.7414033333,-99,4.3352884272,-99,-99,161,2014-02-25 16:57:00,0.841466688459174
"300234",2014,2,25,17,57,62.5838483333,-62.7568116667,-99,4.3206256704,-99,-99,162,2014-02-25 17:57:00,0.888906419993536
"300234",2014,2,25,18,57,62.5802033333,-62.7692233333,-99,4.3352884272,-99,-99,163,2014-02-25 18:57:00,0.754609134807913
"300234",2014,2,25,19,57,62.576535,-62.7768066667,-99,4.3352884272,-99,-99,164,2014-02-25 19:57:00,0.563830902589643
"300234",2014,2,25,20,57,62.57368,-62.7782516667,-99,4.3352884272,-99,-99,165,2014-02-25 20:57:00,0.326342026298491
"300234",2014,2,25,21,57,62.5705333333,-62.7733416667,-99,4.3352884272,-99,-99,166,2014-02-25 21:57:00,0.431384755200047
"300234",2014,2,25,22,57,62.5670133333,-62.7634316667,-99,4.3401760128,-99,-99,167,2014-02-25 22:57:00,0.641742776911759
"300234",2014,2,25,23,57,62.5627133333,-62.7532283333,-99,4.325513256,-99,-99,168,2014-02-25 23:57:00,0.709232461590289
"300234",2014,2,26,0,57,62.5571533333,-62.747415,-99,4.3401760128,-99,-99,169,2014-02-26 00:57:00,0.687040163218231
"300234",2014,2,26,1,57,62.5500366667,-62.7469566667,-99,4.3401760128,-99,-99,170,2014-02-26 01:57:00,0.792581289997811
"300234",2014,2,26,2,57,62.5414,-62.753675,-99,4.3304008416,-99,-99,171,2014-02-26 02:57:00,1.02140037144811
"300234",2014,2,26,3,57,62.53163,-62.76734,-99,4.3304008416,-99,-99,172,2014-02-26 03:57:00,1.29423886160904
"300234",2014,2,26,4,57,62.5211033333,-62.787585,-99,4.3304008416,-99,-99,173,2014-02-26 04:57:00,1.56659217047365
"300234",2014,2,26,5,57,62.5105566667,-62.81123,-99,4.325513256,-99,-99,174,2014-02-26 05:57:00,1.68939715976893
"300234",2014,2,26,6,57,62.500545,-62.8356383333,-99,4.3401760128,-99,-99,175,2014-02-26 06:57:00,1.67799360994379
"300234",2014,2,26,7,57,62.4916733333,-62.8565833333,-99,4.3304008416,-99,-99,176,2014-02-26 07:57:00,1.4610832291472
"300234",2014,2,26,8,57,62.4843366667,-62.871695,-99,4.3304008416,-99,-99,177,2014-02-26 08:57:00,1.127340812737
"300234",2014,2,26,9,57,62.4790966667,-62.8799183333,-99,4.3401760128,-99,-99,178,2014-02-26 09:57:00,0.720524011324974
"300234",2014,2,26,10,57,62.475365,-62.8825866667,-99,4.3450635984,-99,-99,179,2014-02-26 10:57:00,0.437502018511051
"300234",2014,2,26,11,57,62.473255,-62.8812233333,-99,4.3450635984,-99,-99,180,2014-02-26 11:57:00,0.245135012513391
"300234",2014,2,26,12,57,62.4722866667,-62.87808,-99,4.3450635984,-99,-99,181,2014-02-26 12:57:00,0.194354754872466
"300234",2014,2,26,13,57,62.47178,-62.877135,-99,4.3401760128,-99,-99,182,2014-02-26 13:57:00,0.0744661685547363
"300234",2014,2,26,14,57,62.470865,-62.8810783333,-99,4.3401760128,-99,-99,183,2014-02-26 14:57:00,0.227023824539559
"300234",2014,2,26,15,57,62.4689,-62.8923483333,-99,4.3401760128,-99,-99,184,2014-02-26 15:57:00,0.619773269271152
"300234",2014,2,26,16,57,62.4659883333,-62.91064,-99,4.3450635984,-99,-99,185,2014-02-26 16:57:00,0.995502610635411
"300234",2014,2,26,17,57,62.4621316667,-62.9324216667,-99,4.3352884272,-99,-99,186,2014-02-26 17:57:00,1.20037674530331
"300234",2014,2,26,18,57,62.456995,-62.952925,-99,4.3450635984,-99,-99,187,2014-02-26 18:57:00,1.20030299578131
"300234",2014,2,26,19,58,62.4502483333,-62.9697616667,-99,4.3352884272,-99,-99,188,2014-02-26 19:58:00,1.12810107576261
